Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,UpdateOf,Species,Volume,Channels,Comment,Potential_for_screening
1010,2021-08-21 04:30:44.819,819,2021-08-21 01:30:44.819,2021-08-21 04:30:44.819,0,Dolphin Whistles                                  ,1,3,,
1011,2021-08-21 05:07:18.829,829,2021-08-21 02:07:18.829,2021-08-21 05:07:18.829,0,Dolphin Whistles                                  ,3,3,,
1012,2021-08-21 06:02:00.798,798,2021-08-21 03:02:00.798,2021-08-21 06:02:00.798,0,NBW                                               ,1,3,,
1013,2021-08-21 06:02:15.059,59,2021-08-21 03:02:15.059,2021-08-21 06:02:15.059,0,Dolphin Whistles                                  ,1,3,,
1014,2021-08-21 06:34:13.346,346,2021-08-21 03:34:13.346,2021-08-21 06:34:13.346,0,Dolphin Clicks                                    ,1,3,,
1015,2021-08-21 06:34:18.789,789,2021-08-21 03:34:18.789,2021-08-21 06:34:18.789,0,Dolphin Whistles                                  ,1,3,,
1016,2021-08-21 07:05:55.544,544,2021-08-21 04:05:55.544,2021-08-21 07:05:55.544,0,Dolphin Clicks                                    ,1,3,,
1017,2021-08-21 08:01:43.000,0,2021-08-21 05:01:43.000,2021-08-21 08:01:43.000,0,NBW                                               ,2,3,,
1018,2021-08-21 08:29:44.333,333,2021-08-21 05:29:44.333,2021-08-21 08:29:44.333,0,NBW                                               ,1,3,,
1019,2021-08-21 09:06:46.962,962,2021-08-21 06:06:46.962,2021-08-21 09:06:46.962,0,Dolphin Whistles                                  ,2,3,,
1020,2021-08-21 09:06:48.713,713,2021-08-21 06:06:48.713,2021-08-21 09:06:48.713,0,Dolphin Clicks                                    ,2,3,,
1021,2021-08-21 09:31:07.284,284,2021-08-21 06:31:07.284,2021-08-21 09:31:07.284,0,Dolphin Whistles                                  ,2,3,,
1022,2021-08-21 10:03:59.584,584,2021-08-21 07:03:59.584,2021-08-21 10:03:59.584,0,Dolphin Clicks                                    ,5,3,,
1023,2021-08-21 10:04:02.776,776,2021-08-21 07:04:02.776,2021-08-21 10:04:02.776,0,Dolphin Whistles                                  ,4,3,,
1024,2021-08-21 11:04:24.605,605,2021-08-21 08:04:24.605,2021-08-21 11:04:24.605,0,Ship Noise                                        ,4,3,,
1025,2021-08-21 11:04:52.879,879,2021-08-21 08:04:52.879,2021-08-21 11:04:52.879,0,Dolphin Clicks                                    ,4,3,,
1026,2021-08-21 12:03:28.572,572,2021-08-21 09:03:28.572,2021-08-21 12:03:28.572,0,Ship Noise                                        ,2,3,,
1027,2021-08-21 12:03:33.227,227,2021-08-21 09:03:33.227,2021-08-21 12:03:33.228,0,,-1,3,engine on                                         ,
1028,2021-08-21 12:28:44.456,456,2021-08-21 09:28:44.456,2021-08-21 12:28:44.456,0,NBW                                               ,1,3,,
1029,2021-08-21 12:33:45.796,796,2021-08-21 09:33:45.796,2021-08-21 12:33:45.796,0,Dolphin Whistles                                  ,1,3,,
1030,2021-08-21 13:02:39.548,548,2021-08-21 10:02:39.548,2021-08-21 13:02:39.548,0,Dolphin Whistles                                  ,1,3,,
1031,2021-08-21 13:33:23.173,173,2021-08-21 10:33:23.173,2021-08-21 13:33:23.173,0,,-1,3,sowerbys a few mins ago                           ,
1032,2021-08-21 14:27:21.292,292,2021-08-21 11:27:21.292,2021-08-21 14:27:21.292,0,Dolphin Whistles                                  ,2,3,,
1033,2021-08-21 14:58:18.750,750,2021-08-21 11:58:18.750,2021-08-21 14:58:18.750,0,Dolphin Whistles                                  ,2,3,,
1034,2021-08-21 16:31:33.722,722,2021-08-21 13:31:33.722,2021-08-21 16:31:33.722,0,Dolphin Whistles                                  ,2,3,,
1035,2021-08-21 17:02:22.316,316,2021-08-21 14:02:22.316,2021-08-21 17:02:22.316,0,Dolphin Whistles                                  ,1,3,,
1036,2021-08-21 17:33:40.069,69,2021-08-21 14:33:40.069,2021-08-21 17:33:40.069,0,Dolphin Clicks                                    ,2,3,,
1037,2021-08-21 17:33:42.290,290,2021-08-21 14:33:42.290,2021-08-21 17:33:42.290,0,Dolphin Whistles                                  ,3,3,,
1038,2021-08-21 18:13:51.872,872,2021-08-21 15:13:51.872,2021-08-21 18:13:51.872,0,Dolphin Whistles                                  ,1,3,,
1039,2021-08-21 18:14:02.771,771,2021-08-21 15:14:02.771,2021-08-21 18:14:02.771,0,NBW                                               ,1,3,,
1040,2021-08-21 18:34:32.748,748,2021-08-21 15:34:32.748,2021-08-21 18:34:32.748,0,NBW                                               ,2,3,,
1041,2021-08-21 21:05:58.764,764,2021-08-21 18:05:58.764,2021-08-21 21:05:58.764,0,Sperm Whale                                       ,2,3,,
1042,2021-08-21 21:31:54.316,316,2021-08-21 18:31:54.316,2021-08-21 21:31:54.316,0,Sperm Whale                                       ,1,3,,
1043,2021-08-21 23:03:04.235,235,2021-08-21 20:03:04.235,2021-08-21 23:03:04.235,0,NBW                                               ,1,3,,
1044,2021-08-21 23:03:05.763,763,2021-08-21 20:03:05.763,2021-08-21 23:03:05.763,0,Sperm Whale                                       ,1,3,,
1045,2021-08-21 23:03:09.243,243,2021-08-21 20:03:09.243,2021-08-21 23:03:09.243,0,Dolphin Clicks                                    ,3,3,,
1046,2021-08-21 23:03:13.000,0,2021-08-21 20:03:13.000,2021-08-21 23:03:13.000,0,Dolphin Whistles                                  ,3,3,,
1047,2021-08-21 23:28:41.999,999,2021-08-21 20:28:41.999,2021-08-21 23:28:41.999,0,Dolphin Whistles                                  ,3,3,,
1048,2021-08-22 00:00:28.127,127,2021-08-21 21:00:28.127,2021-08-22 00:00:28.127,0,Dolphin Whistles                                  ,2,3,,
1049,2021-08-22 00:01:15.575,575,2021-08-21 21:01:15.575,2021-08-22 00:01:15.575,0,Dolphin Clicks                                    ,1,3,,
1050,2021-08-22 00:05:22.870,870,2021-08-21 21:05:22.870,2021-08-22 00:05:22.870,0,Sperm Whale                                       ,1,3,,
1051,2021-08-22 00:32:16.608,608,2021-08-21 21:32:16.608,2021-08-22 00:32:16.608,0,Dolphin Clicks                                    ,2,3,,
1052,2021-08-22 02:31:12.962,962,2021-08-21 23:31:12.962,2021-08-22 02:31:12.962,0,,-1,3,engine on                                         ,
1053,2021-08-22 02:31:23.632,632,2021-08-21 23:31:23.632,2021-08-22 02:31:23.632,0,Ship Noise                                        ,4,3,,
1054,2021-08-22 03:39:53.440,440,2021-08-22 00:39:53.440,2021-08-22 03:39:53.440,0,NBW                                               ,2,3,,
1055,2021-08-22 04:03:09.761,761,2021-08-22 01:03:09.761,2021-08-22 04:03:09.761,0,Dolphin Whistles                                  ,1,3,,
1056,2021-08-22 05:01:15.212,212,2021-08-22 02:01:15.212,2021-08-22 05:01:15.212,0,,-1,3,sowerbys                                          ,
1057,2021-08-22 05:01:18.409,409,2021-08-22 02:01:18.409,2021-08-22 05:01:18.409,0,NBW                                               ,5,3,,
1058,2021-08-22 05:01:44.134,134,2021-08-22 02:01:44.134,2021-08-22 05:01:44.134,0,,-1,3,sbw doublets?                                     ,
1059,2021-08-22 05:03:44.198,198,2021-08-22 02:03:44.198,2021-08-22 05:03:44.198,0,NBW                                               ,1,3,,
1060,2021-08-22 07:07:20.513,513,2021-08-22 04:07:20.513,2021-08-22 07:07:20.513,0,Dolphin Clicks                                    ,3,3,,
1061,2021-08-22 07:07:36.702,702,2021-08-22 04:07:36.702,2021-08-22 07:07:36.702,0,,-1,3,break for back ups while in gully                 ,
1062,2021-08-22 07:07:42.672,672,2021-08-22 04:07:42.672,2021-08-22 07:07:42.672,0,Dolphin Clicks                                    ,5,3,,
1063,2021-08-22 07:37:59.530,530,2021-08-22 04:37:59.530,2021-08-22 07:37:59.531,0,NBW                                               ,1,3,,
1064,2021-08-22 07:38:01.634,634,2021-08-22 04:38:01.634,2021-08-22 07:38:01.634,0,Dolphin Clicks                                    ,1,3,,
1065,2021-08-22 07:38:22.744,744,2021-08-22 04:38:22.744,2021-08-22 07:38:22.744,0,Dolphin Whistles                                  ,2,3,,
1066,2021-08-22 08:03:01.522,522,2021-08-22 05:03:01.522,2021-08-22 08:03:01.522,0,NBW                                               ,3,3,,
1067,2021-08-22 08:03:04.676,676,2021-08-22 05:03:04.676,2021-08-22 08:03:04.676,0,Dolphin Clicks                                    ,3,3,,
1068,2021-08-22 08:03:06.332,332,2021-08-22 05:03:06.332,2021-08-22 08:03:06.332,0,Dolphin Whistles                                  ,3,3,,
1069,2021-08-22 08:31:04.570,570,2021-08-22 05:31:04.570,2021-08-22 08:31:04.570,0,Dolphin Clicks                                    ,3,3,,
1070,2021-08-22 08:31:05.629,629,2021-08-22 05:31:05.629,2021-08-22 08:31:05.629,0,Dolphin Whistles                                  ,4,3,,
1071,2021-08-22 08:31:07.121,121,2021-08-22 05:31:07.121,2021-08-22 08:31:07.121,0,NBW                                               ,2,3,,
1072,2021-08-22 08:31:14.300,300,2021-08-22 05:31:14.300,2021-08-22 08:31:14.300,0,,-1,3,engine on                                         ,
1073,2021-08-22 09:01:48.814,814,2021-08-22 06:01:48.814,2021-08-22 09:01:48.814,0,,-1,3,sowerbys clicks                                   ,
1074,2021-08-22 09:04:59.728,728,2021-08-22 06:04:59.728,2021-08-22 09:04:59.728,0,NBW                                               ,2,3,,
1075,2021-08-22 09:05:01.839,839,2021-08-22 06:05:01.839,2021-08-22 09:05:01.839,0,Dolphin Clicks                                    ,2,3,,
1076,2021-08-22 09:05:04.436,436,2021-08-22 06:05:04.436,2021-08-22 09:05:04.436,0,Dolphin Whistles                                  ,3,3,,
1077,2021-08-22 09:05:09.719,719,2021-08-22 06:05:09.719,2021-08-22 09:05:09.719,0,,-1,3,engine on                                         ,
1078,2021-08-22 09:30:06.130,130,2021-08-22 06:30:06.130,2021-08-22 09:30:06.130,0,Dolphin Clicks                                    ,1,3,,
1079,2021-08-22 09:30:27.080,80,2021-08-22 06:30:27.080,2021-08-22 09:30:27.080,0,Dolphin Whistles                                  ,1,3,,
1080,2021-08-22 10:00:27.356,356,2021-08-22 07:00:27.356,2021-08-22 10:00:27.356,0,Dolphin Whistles                                  ,2,3,,
1081,2021-08-22 10:45:41.409,409,2021-08-22 07:45:41.409,2021-08-22 10:45:41.409,0,Dolphin Clicks                                    ,4,3,,
1082,2021-08-22 10:45:42.557,557,2021-08-22 07:45:42.557,2021-08-22 10:45:42.557,0,Dolphin Whistles                                  ,3,3,,
1083,2021-08-22 11:04:42.897,897,2021-08-22 08:04:42.897,2021-08-22 11:04:42.897,0,Dolphin Clicks                                    ,2,3,,
1084,2021-08-22 12:04:34.021,21,2021-08-22 09:04:34.021,2021-08-22 12:04:34.021,0,NBW                                               ,2,3,,
1085,2021-08-22 13:33:48.397,397,2021-08-22 10:33:48.397,2021-08-22 13:33:48.397,0,NBW                                               ,3,3,Doublets? During encounter with 8 individuals,yes
1086,2021-08-22 13:34:06.639,639,2021-08-22 10:34:06.639,2021-08-22 13:34:06.639,0,Ship Noise                                        ,3,3,,
1087,2021-08-22 13:37:17.454,454,2021-08-22 10:37:17.454,2021-08-22 13:37:17.454,0,NBW                                               ,1,3,,
1088,2021-08-22 14:01:31.609,609,2021-08-22 11:01:31.609,2021-08-22 14:01:31.609,0,NBW                                               ,4,3,,
1089,2021-08-22 14:30:24.488,488,2021-08-22 11:30:24.488,2021-08-22 14:30:24.488,0,NBW                                               ,2,3,Doublets? Also during encounter                   ,yes
1090,2021-08-22 15:38:01.870,870,2021-08-22 12:38:01.870,2021-08-22 15:38:01.870,0,NBW                                               ,5,3,,
1091,2021-08-22 15:38:12.026,26,2021-08-22 12:38:12.026,2021-08-22 15:38:12.026,0,,-1,3,with whales                                       ,
1092,2021-08-22 15:38:43.698,698,2021-08-22 12:38:43.698,2021-08-22 15:38:43.698,0,,-1,3,NBW encouter with calves                          ,
1093,2021-08-22 16:15:57.478,478,2021-08-22 13:15:57.478,2021-08-22 16:15:57.478,0,NBW                                               ,4,3,"NBW rubbing each other, farting                   ",yes
1094,2021-08-22 16:33:08.078,78,2021-08-22 13:33:08.078,2021-08-22 16:33:08.078,0,,-1,3,previous encounter with breaching sbw and nbw     ,
1095,2021-08-22 16:33:20.981,981,2021-08-22 13:33:20.981,2021-08-22 16:33:20.981,0,,-1,3,tail slaps a few mins ago by nbw                  ,
1096,2021-08-22 17:34:42.734,734,2021-08-22 14:34:42.734,2021-08-22 17:34:42.734,0,Ship Noise                                        ,4,3,,
1097,2021-08-22 18:03:31.335,335,2021-08-22 15:03:31.335,2021-08-22 18:03:31.335,0,NBW                                               ,2,3,,
1098,2021-08-22 18:03:34.687,687,2021-08-22 15:03:34.687,2021-08-22 18:03:34.687,0,Dolphin Whistles                                  ,2,3,,
1099,2021-08-22 18:16:55.178,178,2021-08-22 15:16:55.178,2021-08-22 18:16:55.178,0,Sperm Whale                                       ,1,3,,
1100,2021-08-22 18:16:57.936,936,2021-08-22 15:16:57.936,2021-08-22 18:16:57.936,0,Dolphin Clicks                                    ,2,3,,
1101,2021-08-22 18:16:59.657,657,2021-08-22 15:16:59.657,2021-08-22 18:16:59.657,0,Dolphin Whistles                                  ,2,3,,
1102,2021-08-22 18:34:46.302,302,2021-08-22 15:34:46.302,2021-08-22 18:34:46.302,0,,-1,3,possible doublets                                 ,yes
1103,2021-08-22 18:34:48.289,289,2021-08-22 15:34:48.289,2021-08-22 18:34:48.289,0,NBW                                               ,4,3,,
1104,2021-08-22 19:00:31.189,189,2021-08-22 16:00:31.189,2021-08-22 19:00:31.189,0,Ship Noise                                        ,3,3,,
1105,2021-08-22 19:28:58.810,810,2021-08-22 16:28:58.810,2021-08-22 19:28:58.810,0,NBW                                               ,4,3,many whales!                                      ,
1106,2021-08-22 19:29:02.898,898,2021-08-22 16:29:02.898,2021-08-22 19:29:02.898,0,Dolphin Whistles                                  ,1,3,,
1107,2021-08-22 19:29:04.641,641,2021-08-22 16:29:04.641,2021-08-22 19:29:04.641,0,Dolphin Clicks                                    ,1,3,,
1108,2021-08-22 19:29:40.535,535,2021-08-22 16:29:40.535,2021-08-22 19:29:40.535,0,,-1,3,possible patterm                                  ,yes
1109,2021-08-22 20:01:36.940,940,2021-08-22 17:01:36.940,2021-08-22 20:01:36.940,0,Dolphin Clicks                                    ,2,3,,
1110,2021-08-22 20:01:39.772,772,2021-08-22 17:01:39.772,2021-08-22 20:01:39.772,0,Dolphin Whistles                                  ,3,3,,
1111,2021-08-22 20:01:42.540,540,2021-08-22 17:01:42.540,2021-08-22 20:01:42.540,0,Ship Noise                                        ,3,3,,
1112,2021-08-22 21:07:14.732,732,2021-08-22 18:07:14.732,2021-08-22 21:07:14.732,0,,-1,3,zerberts                                          ,yes
1113,2021-08-22 21:09:02.359,359,2021-08-22 18:09:02.359,2021-08-22 21:09:02.359,0,NBW                                               ,4,3,,
1114,2021-08-22 22:12:56.013,13,2021-08-22 19:12:56.013,2021-08-22 22:12:56.013,0,NBW                                               ,5,3,,
1115,2021-08-22 22:25:28.224,224,2021-08-22 19:25:28.224,2021-08-22 22:25:28.224,0,,-1,3,zerberts                                          ,yes
1116,2021-08-22 22:26:24.372,372,2021-08-22 19:26:24.372,2021-08-22 22:26:24.372,0,NBW                                               ,4,3,possible doublets                                 ,yes
1117,2021-08-23 00:32:29.794,794,2021-08-22 21:32:29.794,2021-08-23 00:32:29.794,0,Ship Noise                                        ,3,3,,
1118,2021-08-23 00:55:16.192,192,2021-08-22 21:55:16.192,2021-08-23 00:55:16.192,0,Dolphin Whistles                                  ,2,3,,
1119,2021-08-23 01:04:29.611,611,2021-08-22 22:04:29.611,2021-08-23 01:04:29.611,0,Dolphin Clicks                                    ,1,3,,
1120,2021-08-23 01:04:30.661,661,2021-08-22 22:04:30.661,2021-08-23 01:04:30.661,0,Dolphin Whistles                                  ,1,3,,
1121,2021-08-23 02:09:13.014,14,2021-08-22 23:09:13.014,2021-08-23 02:09:13.014,0,Sperm Whale                                       ,4,3,,
1122,2021-08-23 02:52:36.042,42,2021-08-22 23:52:36.042,2021-08-23 02:52:36.042,0,NBW                                               ,1,3,,
1123,2021-08-23 03:09:02.831,831,2021-08-23 00:09:02.831,2021-08-23 03:09:02.831,0,Dolphin Clicks                                    ,4,3,,
1124,2021-08-23 03:09:15.032,32,2021-08-23 00:09:15.032,2021-08-23 03:09:15.032,0,Dolphin Whistles                                  ,5,3,,
1125,2021-08-23 03:31:35.416,416,2021-08-23 00:31:35.416,2021-08-23 03:31:35.416,0,Dolphin Whistles                                  ,1,3,,
1126,2021-08-23 04:01:37.082,82,2021-08-23 01:01:37.082,2021-08-23 04:01:37.082,0,Dolphin Clicks                                    ,2,3,,
1127,2021-08-23 04:01:42.898,898,2021-08-23 01:01:42.898,2021-08-23 04:01:42.898,0,,-1,3,engine on                                         ,
1128,2021-08-23 04:01:45.219,219,2021-08-23 01:01:45.219,2021-08-23 04:01:45.219,0,Dolphin Whistles                                  ,2,3,,
1129,2021-08-23 04:30:47.737,737,2021-08-23 01:30:47.737,2021-08-23 04:30:47.737,0,Dolphin Clicks                                    ,1,3,,
1130,2021-08-23 04:30:49.342,342,2021-08-23 01:30:49.342,2021-08-23 04:30:49.342,0,Dolphin Whistles                                  ,3,3,,
1131,2021-08-23 05:31:36.638,638,2021-08-23 02:31:36.638,2021-08-23 05:31:36.638,0,Dolphin Whistles                                  ,1,3,,
1132,2021-08-23 06:09:36.333,333,2021-08-23 03:09:36.333,2021-08-23 06:09:36.333,0,Dolphin Clicks                                    ,2,3,,
1133,2021-08-23 06:09:46.573,573,2021-08-23 03:09:46.573,2021-08-23 06:09:46.573,0,Sperm Whale                                       ,2,3,,
1134,2021-08-23 06:31:57.340,340,2021-08-23 03:31:57.340,2021-08-23 06:31:57.340,0,Sperm Whale                                       ,1,3,,
1135,2021-08-23 07:31:46.688,688,2021-08-23 04:31:46.688,2021-08-23 07:31:46.688,0,Dolphin Clicks                                    ,4,3,,
1136,2021-08-23 07:31:59.408,408,2021-08-23 04:31:59.408,2021-08-23 07:31:59.408,0,,-1,3,buzzing                                           ,yes
1137,2021-08-23 09:01:17.736,736,2021-08-23 06:01:17.736,2021-08-23 09:01:17.736,0,NBW                                               ,1,3,,
1138,2021-08-23 09:01:21.650,650,2021-08-23 06:01:21.650,2021-08-23 09:01:21.650,0,Dolphin Clicks                                    ,2,3,,
1139,2021-08-23 09:01:24.809,809,2021-08-23 06:01:24.809,2021-08-23 09:01:24.809,0,Dolphin Whistles                                  ,2,3,,
1140,2021-08-23 09:03:11.689,689,2021-08-23 06:03:11.689,2021-08-23 09:03:11.689,0,Sperm Whale                                       ,2,3,,
1141,2021-08-23 09:53:30.503,503,2021-08-23 06:53:30.503,2021-08-23 09:53:30.503,0,Dolphin Clicks                                    ,2,3,,
1142,2021-08-23 09:53:33.850,850,2021-08-23 06:53:33.850,2021-08-23 09:53:33.850,0,NBW                                               ,4,3,,
1143,2021-08-23 10:31:10.994,994,2021-08-23 07:31:10.994,2021-08-23 10:31:10.994,0,Ship Noise                                        ,2,3,,
1144,2021-08-23 12:02:29.672,672,2021-08-23 09:02:29.672,2021-08-23 12:02:29.672,0,Sperm Whale                                       ,5,3,,
1145,2021-08-23 13:04:15.826,826,2021-08-23 10:04:15.826,2021-08-23 13:04:15.826,0,Sperm Whale                                       ,2,3,,
1146,2021-08-23 13:31:36.242,242,2021-08-23 10:31:36.242,2021-08-23 13:31:36.242,0,Other Noise                                       ,2,3,splashing water                                   ,
1147,2021-08-23 17:37:57.901,901,2021-08-23 14:37:57.901,2021-08-23 17:37:57.901,0,,-1,3,hydro[hone loose                                  ,
